Name,Console,WebUrl,memorySize,Status
Gradius,NES,https://vimm.net/vault/381,36 KB,check
Gravity-Armor-Metal-Storm,NES,https://vimm.net/vault/2924,177 KB,check
Great-Maze-The-Master-of-the-Maze,NES,https://vimm.net/vault/2926,80.98 MB,check
Great-Waldo-Search-The,NES,https://vimm.net/vault/382,100 KB,check
Greg-Normans-Golf-Power,NES,https://vimm.net/vault/383,79 KB,check
Gremlins-2-The-New-Batch,NES,https://vimm.net/vault/384,187 KB,check
Gryzor,NES,https://vimm.net/vault/386,122 KB,check
Guardian-Legend-The,NES,https://vimm.net/vault/388,93 KB,check
Guerrilla-War,NES,https://vimm.net/vault/389,116 KB,check
Gumshoe,NES,https://vimm.net/vault/390,58 KB,check
Gun-Nac,NES,https://vimm.net/vault/391,129 KB,check
Gun.Smoke,NES,https://vimm.net/vault/392,69 KB,check
Gyromite,NES,https://vimm.net/vault/393,22 KB,check
Gyruss,NES,https://vimm.net/vault/394,39 KB,check
Harlem-Globetrotters,NES,https://vimm.net/vault/395,62 KB,check
Hatris,NES,https://vimm.net/vault/396,54 KB,check
Heavy-Barrel,NES,https://vimm.net/vault/397,109 KB,check
Heavy-Shreddin,NES,https://vimm.net/vault/398,60 KB,check
Hello-Kitty-World,NES,https://vimm.net/vault/2927,327 MB,check
Hello-Kitty-World,NES,https://vimm.net/vault/401,65 KB,check
Hello-Kittys-Flower-Shop,NES,https://vimm.net/vault/399,31 KB,check
Higemaru-Seven-Islands-Adventure,NES,https://vimm.net/vault/2928,81 KB,check
High-Speed,NES,https://vimm.net/vault/403,107 KB,check
Hirake!-Ponkikki,NES,https://vimm.net/vault/2932,420 MB,check
Hogans-Alley,NES,https://vimm.net/vault/404,15 KB,check
Hollywood-Squares,NES,https://vimm.net/vault/405,59 KB,check
Holy-Diver,NES,https://vimm.net/vault/2936,106 KB,check
Home-Alone,NES,https://vimm.net/vault/406,75 KB,check
Home-Alone-2-Lost-in-New-York,NES,https://vimm.net/vault/407,98 KB,check
Hook,NES,https://vimm.net/vault/408,107 KB,check
Hoops,NES,https://vimm.net/vault/409,109 KB,check
Hotman,NES,https://vimm.net/vault/411,32 KB,check
Hudson-Hawk,NES,https://vimm.net/vault/413,115 KB,check
Hunt-for-Red-October-The,NES,https://vimm.net/vault/414,112 KB,check
Hydlide,NES,https://vimm.net/vault/415,22 KB,check
Im-Kid-Dracula!,NES,https://vimm.net/vault/422,146 KB,check
Ice-Climber,NES,https://vimm.net/vault/416,18 KB,check
Ice-Climber--e-Reader-Edition-,NES,https://vimm.net/vault/76277,18 KB,check
Ice-Hockey,NES,https://vimm.net/vault/417,26 KB,check
Ikari-III-The-Rescue,NES,https://vimm.net/vault/419,115 KB,check
Ikari-Warriors,NES,https://vimm.net/vault/420,60 KB,check
Ikari-Warriors-II-Victory-Road,NES,https://vimm.net/vault/418,98 KB,check
Image-Fight,NES,https://vimm.net/vault/421,119 KB,check
Immortal-The,NES,https://vimm.net/vault/424,186 KB,check
Incredible-Crash-Dummies-The,NES,https://vimm.net/vault/426,149 KB,check
Indiana-Jones-and-the-Last-Crusade--Taito-,NES,https://vimm.net/vault/429,173 KB,check
Indiana-Jones-and-the-Last-Crusade--UBI-Soft-,NES,https://vimm.net/vault/427,83 KB,check
Indiana-Jones-and-the-Temple-of-Doom,NES,https://vimm.net/vault/430,96 KB,check
Infiltrator,NES,https://vimm.net/vault/431,52 KB,check
Iron-Tank-The-Invasion-of-Normandy,NES,https://vimm.net/vault/432,112 KB,check
IronSword-Wizards-&-Warriors-II,NES,https://vimm.net/vault/968,161 KB,check
Isolated-Warrior,NES,https://vimm.net/vault/433,132 KB,check
Ivan-Ironman-Stewarts-Super-Off-Road,NES,https://vimm.net/vault/434,77 KB,check
J-League-Winning-Goal,NES,https://vimm.net/vault/4393,104 KB,check
Jack-Nicklaus-Greatest-18-Holes-of-Major-Championship-Golf,NES,https://vimm.net/vault/436,64 KB,check
Jackal,NES,https://vimm.net/vault/435,77 KB,check
Jackie-Chans-Action-Kung-Fu,NES,https://vimm.net/vault/437,135 KB,check
James-Bond-Jr,NES,https://vimm.net/vault/438,164 KB,check
Jaws,NES,https://vimm.net/vault/439,35 KB,check
Jeopardy!,NES,https://vimm.net/vault/440,102 KB,check
Jeopardy!-25th-Anniversary-Edition,NES,https://vimm.net/vault/441,105 KB,check
Jeopardy!-Junior-Edition,NES,https://vimm.net/vault/442,95 KB,check
Jesus-The-Terrifying-Bio-Monster,NES,https://vimm.net/vault/4397,175 KB,check
Jetsons-The-Cogswells-Caper,NES,https://vimm.net/vault/443,186 KB,check
Jimmy-Connors-Tennis,NES,https://vimm.net/vault/444,46 KB,check
Joe-&-Mac,NES,https://vimm.net/vault/445,112 KB,check
John-Elways-Quarterback,NES,https://vimm.net/vault/446,33 KB,check
Jordan-vs-Bird-One-on-One,NES,https://vimm.net/vault/447,67 KB,check
Journey-to-Silius,NES,https://vimm.net/vault/449,108 KB,check
Joust,NES,https://vimm.net/vault/450,19 KB,check
Joy-Mech-Fight,NES,https://vimm.net/vault/451,234 KB,check
Jungle-Book-The,NES,https://vimm.net/vault/453,134 KB,check
Jungle-Book-The--Disney-Classic-Games-,NES,https://vimm.net/vault/76362,134 KB,check
Jurassic-Park,NES,https://vimm.net/vault/454,142 KB,check
Just-Breed,NES,https://vimm.net/vault/4399,436 KB,check
Kabuki-Quantum-Fighter,NES,https://vimm.net/vault/455,117 KB,check
Kantaro-the-Pyros-Journey-Across-the-Toukaido,NES,https://vimm.net/vault/4973,31 KB,check
Kantaro-the-Pyros-Journey-Across-the-Toukaido,NES,https://vimm.net/vault/4975,32 KB,check
Karate-Champ,NES,https://vimm.net/vault/456,27 KB,check
Karate-Kid-The,NES,https://vimm.net/vault/457,39 KB,check
Karnov,NES,https://vimm.net/vault/4977,96 KB,check
Karnov,NES,https://vimm.net/vault/458,93 KB,check
Kero-Kero-Keroppis-Big-Adventure,NES,https://vimm.net/vault/459,35 KB,check
Kero-Kero-Keroppis-Great-Big-Adventure-2-Trouble-in-Donut-Pond,NES,https://vimm.net/vault/461,90 KB,check
Keroppi-&-Keroleens-Splash-Bomb!,NES,https://vimm.net/vault/463,57 KB,check
Kickle-Cubicle,NES,https://vimm.net/vault/465,124 KB,check
KickMaster,NES,https://vimm.net/vault/466,141 KB,check
Kid-Dracula--Castlevania-Anniversary-Collection-,NES,https://vimm.net/vault/76402,4 KB,check
Kid-Icarus,NES,https://vimm.net/vault/467,61 KB,check
Kid-Icarus--Virtual-Console-,NES,https://vimm.net/vault/76403,62 KB,check
Kid-Klown-in-Night-Mayor-World,NES,https://vimm.net/vault/468,143 KB,check
Kid-Kool-and-the-Quest-for-the-Seven-Wonder-Herbs,NES,https://vimm.net/vault/469,63 KB,check
Kid-Niki-2,NES,https://vimm.net/vault/471,108 KB,check
Kid-Niki-3,NES,https://vimm.net/vault/4980,104 KB,check
Kid-Niki-Radical-Ninja,NES,https://vimm.net/vault/470,115 KB,check
King-Kong-Lives-Megaton-Punch-of-Rage,NES,https://vimm.net/vault/4982,121 KB,check
Kings-Knight,NES,https://vimm.net/vault/476,39 KB,check
Kings-Knight--Virtual-Console-,NES,https://vimm.net/vault/76412,39 KB,check
Kings-Quest-V,NES,https://vimm.net/vault/477,313 KB,check
Kings-of-the-Beach-Professional-Beach-Volleyball,NES,https://vimm.net/vault/475,46 KB,check
Kirbys-Adventure,NES,https://vimm.net/vault/478,459 KB,check
Kiwi-Kraze-A-Bird-Brained-Adventure!,NES,https://vimm.net/vault/479,86 KB,check
KlashBall,NES,https://vimm.net/vault/480,68 KB,check
Knight-Rider,NES,https://vimm.net/vault/482,57 KB,check
Knights-of-the-Zodiac-Legend-of-the-Gold,NES,https://vimm.net/vault/4984,142 KB,check
Knights-of-the-Zodiac-The-Golden-Legend---Final-Chapter,NES,https://vimm.net/vault/4986,127 KB,check
Konami-World,NES,https://vimm.net/vault/4989,168 KB,check
Konami-World,NES,https://vimm.net/vault/483,171 KB,check
Krion-Conquest-The,NES,https://vimm.net/vault/486,108 KB,check
Krustys-Fun-House,NES,https://vimm.net/vault/487,109 KB,check
Kung-Fu,NES,https://vimm.net/vault/488,28 KB,check
Kung-Fu-2,NES,https://vimm.net/vault/489,122 KB,check
Kung-Fu-Heroes,NES,https://vimm.net/vault/491,29 KB,check
Kunio-Kuns-Nekketsu-Soccer-League,NES,https://vimm.net/vault/492,130 KB,check
Kyoryu-Sentai-ZyuRanger,NES,https://vimm.net/vault/4988,132 KB,check
Laser-Invasion,NES,https://vimm.net/vault/494,145 KB,check
Last-Action-Hero,NES,https://vimm.net/vault/495,94 KB,check
Last-Ninja-The,NES,https://vimm.net/vault/496,100 KB,check
Last-Starfighter-The,NES,https://vimm.net/vault/497,27 KB,check
Lee-Trevinos-Fighting-Golf,NES,https://vimm.net/vault/498,110 KB,check
Legacy-of-the-Wizard,NES,https://vimm.net/vault/503,77 KB,check
Legacy-of-the-Wizard--Namco-Museum-Archives-Vol-2-,NES,https://vimm.net/vault/76472,77 KB,check
Legend-of-Kage-The,NES,https://vimm.net/vault/500,26 KB,check
Legend-of-Kage-The--Virtual-Console-,NES,https://vimm.net/vault/76473,26 KB,check
Legend-of-Zelda-The,NES,https://vimm.net/vault/504,62 KB,check
Legend-of-Zelda-The--Collectors-Edition-,NES,https://vimm.net/vault/76481,63 KB,check
Legend-of-Zelda-The--GameCube-Edition-,NES,https://vimm.net/vault/76480,63 KB,check
Legend-of-Zelda-The--Virtual-Console-,NES,https://vimm.net/vault/76483,63 KB,check
Legendary-Wings,NES,https://vimm.net/vault/502,79 KB,check
Legends-of-the-Diamond-The-Baseball-Championship-Game,NES,https://vimm.net/vault/499,137 KB,check
Lemmings,NES,https://vimm.net/vault/505,111 KB,check
Lethal-Weapon,NES,https://vimm.net/vault/507,84 KB,check
Life-Force,NES,https://vimm.net/vault/508,87 KB,check
Little-League-Baseball-Championship-Series,NES,https://vimm.net/vault/511,118 KB,check
Little-Mermaid-The,NES,https://vimm.net/vault/512,81 KB,check
Little-Nemo-The-Dream-Master,NES,https://vimm.net/vault/513,144 KB,check
Little-Ninja-Brothers,NES,https://vimm.net/vault/514,165 KB,check
Little-Samson,NES,https://vimm.net/vault/515,222 KB,check
Lode-Runner,NES,https://vimm.net/vault/516,16 KB,check
Lode-Runner--Virtual-Console-,NES,https://vimm.net/vault/76511,16 KB,check
Lone-Ranger-The,NES,https://vimm.net/vault/517,219 KB,check
Loopz,NES,https://vimm.net/vault/518,30 KB,check
Low-G-Man-The-Low-Gravity-Man,NES,https://vimm.net/vault/519,125 KB,check
Lunar-Pool,NES,https://vimm.net/vault/520,16 KB,check
M.C.-Kids,NES,https://vimm.net/vault/543,154 KB,check
M.U.L.E.,NES,https://vimm.net/vault/594,68 KB,check
M.U.S.C.L.E.-Tag-Team-Match,NES,https://vimm.net/vault/596,15 KB,check
M8-Game-Selectable-Working-Product-Display,NES,https://vimm.net/vault/81360,6 KB,check
Mach-Rider,NES,https://vimm.net/vault/521,25 KB,check
Mach-Rider--Virtual-Console-,NES,https://vimm.net/vault/76528,25 KB,check
Mad-Max,NES,https://vimm.net/vault/522,81 KB,check
Mafat-Conspiracy-The,NES,https://vimm.net/vault/523,145 KB,check
Magic-Darts,NES,https://vimm.net/vault/524,73 KB,check
Magic-Johnsons-Fast-Break,NES,https://vimm.net/vault/525,45 KB,check
Magic-of-Scheherazade-The,NES,https://vimm.net/vault/530,143 KB,check
Magical-Doropie,NES,https://vimm.net/vault/526,1.33 MB,check
Magician,NES,https://vimm.net/vault/528,147 KB,check
Magmax,NES,https://vimm.net/vault/529,24 KB,check
Major-League-Baseball,NES,https://vimm.net/vault/531,38 KB,check
Maniac-Mansion,NES,https://vimm.net/vault/532,150 KB,check
Mappy--Namcot-Collection-Namco-Museum-Archives-Vol-1-,NES,https://vimm.net/vault/76591,15 KB,check
Mappy-Land,NES,https://vimm.net/vault/533,54 KB,check
Mappy-Land--Namco-Museum-Archives-Vol-2-,NES,https://vimm.net/vault/76594,54 KB,check
Mappy-Land--Virtual-Console-,NES,https://vimm.net/vault/76595,54 KB,check
Marble-Madness,NES,https://vimm.net/vault/534,77 KB,check
Mario-Bros.,NES,https://vimm.net/vault/535,16 KB,check
Mario-Bros.--e-Reader-Edition-,NES,https://vimm.net/vault/76601,16 KB,check
Mario-Bros.--GameCube-Edition-,NES,https://vimm.net/vault/76600,16 KB,check
Mario-is-Missing!,NES,https://vimm.net/vault/536,107 KB,check
Marios-Time-Machine,NES,https://vimm.net/vault/537,103 KB,check
Maze-of-Galious,NES,https://vimm.net/vault/541,79 KB,check
Mechanized-Attack,NES,https://vimm.net/vault/544,79 KB,check
Mega-Man,NES,https://vimm.net/vault/545,75 KB,check
Mega-Man--Mega-Man-Legacy-Collection-,NES,https://vimm.net/vault/76621,75 KB,check
Mega-Man--Virtual-Console-,NES,https://vimm.net/vault/76622,75 KB,check
Mega-Man-2,NES,https://vimm.net/vault/546,128 KB,check
Mega-Man-2--Mega-Man-Legacy-Collection-,NES,https://vimm.net/vault/76623,128 KB,check
Mega-Man-2--Virtual-Console-,NES,https://vimm.net/vault/76625,128 KB,check
Mega-Man-3,NES,https://vimm.net/vault/547,209 KB,check
Mega-Man-3--Mega-Man-Legacy-Collection-,NES,https://vimm.net/vault/76631,209 KB,check
Mega-Man-3--Virtual-Console-,NES,https://vimm.net/vault/76633,209 KB,check
Mega-Man-4,NES,https://vimm.net/vault/548,278 KB,check
Mega-Man-4--Mega-Man-Legacy-Collection-,NES,https://vimm.net/vault/76634,278 KB,check
Mega-Man-4--Virtual-Console-,NES,https://vimm.net/vault/76636,278 KB,check
Mega-Man-5,NES,https://vimm.net/vault/549,251 KB,check
Mega-Man-5--Mega-Man-Legacy-Collection-,NES,https://vimm.net/vault/76639,252 KB,check
Mega-Man-5--Virtual-Console-,NES,https://vimm.net/vault/76641,252 KB,check
Mega-Man-6,NES,https://vimm.net/vault/550,246 KB,check
Mega-Man-6--Mega-Man-Legacy-Collection-,NES,https://vimm.net/vault/76642,246 KB,check
Mendel-Palace,NES,https://vimm.net/vault/552,112 KB,check
Mendel-Palace--Namco-Museum-Archives-Vol-2-,NES,https://vimm.net/vault/76653,112 KB,check
Metal-Gear,NES,https://vimm.net/vault/555,75 KB,check
Metal-Storm,NES,https://vimm.net/vault/557,171 KB,check
MetalMech-Man-&-Machine,NES,https://vimm.net/vault/556,101 KB,check
Metroid,NES,https://vimm.net/vault/558,57 KB,check
Metroid--Virtual-Console-,NES,https://vimm.net/vault/76672,58 KB,check
Michael-Andrettis-World-GP,NES,https://vimm.net/vault/559,76 KB,check
Mickey-Mousecapade,NES,https://vimm.net/vault/560,39 KB,check
Mickeys-Adventure-in-Numberland,NES,https://vimm.net/vault/561,126 KB,check
Mickeys-Safari-in-Letterland,NES,https://vimm.net/vault/562,137 KB,check
Might-&-Magic-Secret-of-the-Inner-Sanctum,NES,https://vimm.net/vault/566,259 KB,check
Mighty-Bomb-Jack,NES,https://vimm.net/vault/567,29 KB,check
Mighty-Final-Fight,NES,https://vimm.net/vault/565,139 KB,check
Mighty-Final-Fight--Capcom-Classics-Mini-Mix-,NES,https://vimm.net/vault/81291,139 KB,check
Mike-Tysons-Punch-Out!!,NES,https://vimm.net/vault/568,126 KB,check
Millipede,NES,https://vimm.net/vault/569,15 KB,check
Milons-Secret-Castle,NES,https://vimm.net/vault/570,40 KB,check
Milons-Secret-Castle--Virtual-Console-,NES,https://vimm.net/vault/76701,40 KB,check
Mini-Putt,NES,https://vimm.net/vault/571,64 KB,check
Miracle-Piano-Teaching-System-The,NES,https://vimm.net/vault/573,157 KB,check
Mission-Impossible,NES,https://vimm.net/vault/577,158 KB,check
Mitsume-Ga-Tooru,NES,https://vimm.net/vault/578,127 KB,check
Moai-Kun,NES,https://vimm.net/vault/580,37 KB,check
Monopoly,NES,https://vimm.net/vault/582,124 KB,check
Monster-in-My-Pocket,NES,https://vimm.net/vault/584,138 KB,check
Monster-Party,NES,https://vimm.net/vault/583,94 KB,check
Monster-Truck-Rally,NES,https://vimm.net/vault/585,29 KB,check
Moon-Crystal,NES,https://vimm.net/vault/586,222 KB,check
Motocross-Champion,NES,https://vimm.net/vault/589,76 KB,check
Motor-City-Patrol,NES,https://vimm.net/vault/591,109 KB,check
Ms.-Pac-Man--Namco-,NES,https://vimm.net/vault/592,17 KB,check
Muppet-Adventure-Chaos-at-the-Carnival,NES,https://vimm.net/vault/595,57 KB,check
Mutant-Virus-The-Crisis-in-a-Computer-World,NES,https://vimm.net/vault/597,102 KB,check
Mystery-Quest,NES,https://vimm.net/vault/598,31 KB,check
Nadia-Secret-of-the-Blue-Water,NES,https://vimm.net/vault/599,101 KB,check
NARC,NES,https://vimm.net/vault/601,70 KB,check
Naughty-Kokkuns-Gourmet-World,NES,https://vimm.net/vault/602,129 KB,check
NES-Open-Tournament-Golf,NES,https://vimm.net/vault/604,179 KB,check
NES-Open-Tournament-Golf--Virtual-Console-,NES,https://vimm.net/vault/76802,179 KB,check
NES-Play-Action-Football,NES,https://vimm.net/vault/605,119 KB,check
NES-Play-Action-Football--Virtual-Console-,NES,https://vimm.net/vault/76805,159 KB,check
NFL,NES,https://vimm.net/vault/606,53 KB,check
Nigel-Mansells-World-Championship-Racing,NES,https://vimm.net/vault/607,77 KB,check
Nightmare-on-Elm-Street-A,NES,https://vimm.net/vault/608,85 KB,check
Nightshade,NES,https://vimm.net/vault/619,262 KB,check
Ninja-Boy-2,NES,https://vimm.net/vault/609,66 KB,check
Ninja-Crusaders,NES,https://vimm.net/vault/611,69 KB,check
Ninja-Gaiden,NES,https://vimm.net/vault/612,133 KB,check
Ninja-Gaiden-II-The-Dark-Sword-of-Chaos,NES,https://vimm.net/vault/613,158 KB,check
Ninja-Gaiden-II-The-Dark-Sword-of-Chaos--Virtual-Console-,NES,https://vimm.net/vault/76833,158 KB,check
Ninja-Gaiden-III-The-Ancient-Ship-of-Doom,NES,https://vimm.net/vault/614,158 KB,check
Ninja-Gaiden-III-The-Ancient-Ship-of-Doom--Wii-U-Virtual-Console-,NES,https://vimm.net/vault/76835,158 KB,check
Ninja-Gaiden-III-The-Ancient-Ship-of-Doom--Wii-Virtual-Console-,NES,https://vimm.net/vault/76834,158 KB,check
Ninja-Jajamaru-kun--Virtual-Console-,NES,https://vimm.net/vault/76843,19 KB,check
Ninja-Jajamaru-Galactic-Battle,NES,https://vimm.net/vault/615,117 KB,check
Ninja-Jajamaru-Legend-of-a-Demons-Attack,NES,https://vimm.net/vault/4395,144 KB,check
Ninja-Kid,NES,https://vimm.net/vault/617,41 KB,check
Nintendo-Campus-Challenge-1991--Competition-Cart-,NES,https://vimm.net/vault/76853,356 KB,check
Nintendo-NTF2-System-Cartridge--Test-Program-,NES,https://vimm.net/vault/76854,16 KB,check
Nintendo-NTF2-Test-Cartridge--Test-Program-,NES,https://vimm.net/vault/76855,6 KB,check
Nintendo-World-Championships-1990--Competition-Cart-,NES,https://vimm.net/vault/76856,101 KB,check
Nintendo-World-Class-Service-Control-Deck-Test-Cartridge--Test-Program-,NES,https://vimm.net/vault/76857,5 KB,check
Nintendo-World-Class-Service-Joystick-Test-Cartridge--Test-Program-,NES,https://vimm.net/vault/76858,4 KB,check
Nintendo-World-Class-Service-Port-Test-Cartridge--Test-Program-,NES,https://vimm.net/vault/76859,10 KB,check
Nintendo-World-Class-Service-Power-Pad-Test-Cartridge--Test-Program-,NES,https://vimm.net/vault/76860,3 KB,check
Nintendo-World-Cup,NES,https://vimm.net/vault/618,101 KB,check
Nobunagas-Ambition,NES,https://vimm.net/vault/620,104 KB,check
Nobunagas-Ambition-II,NES,https://vimm.net/vault/621,178 KB,check
North-and-South,NES,https://vimm.net/vault/622,105 KB,check
Open!-Ponkikki,NES,https://vimm.net/vault/2934,419 MB,check
Operation-Wolf,NES,https://vimm.net/vault/624,82 KB,check
Orb-3D,NES,https://vimm.net/vault/625,42 KB,check
Othello,NES,https://vimm.net/vault/626,17 KB,check
Overlord,NES,https://vimm.net/vault/627,126 KB,check
P.O.W.-Prisoners-of-War,NES,https://vimm.net/vault/654,108 KB,check
Paaman-2-Down-with-the-Secret-Madou-Society!,NES,https://vimm.net/vault/628,153 KB,check
Pac-Land--Namcot-Collection-Namco-Museum-Archives-Vol-2-,NES,https://vimm.net/vault/76906,23 KB,check
Pac-Man--Namco-,NES,https://vimm.net/vault/631,11 KB,check
Pac-Man--Namcot-Collection-Namco-Museum-Archives-Vol-1-,NES,https://vimm.net/vault/76907,11 KB,check
Pac-Man--Tengen-,NES,https://vimm.net/vault/630,11 KB,check
Pac-Man--Virtual-Console-,NES,https://vimm.net/vault/76910,11 KB,check
Pac-Man-Championship-Edition--Namco-Museum-Archives-Vol-1-,NES,https://vimm.net/vault/76911,60 KB,check
Palamedes,NES,https://vimm.net/vault/634,30 KB,check
Panic-Restaurant,NES,https://vimm.net/vault/635,126 KB,check
Paperboy,NES,https://vimm.net/vault/636,29 KB,check
Paperboy-2,NES,https://vimm.net/vault/637,95 KB,check
Penguin-Kun-Wars,NES,https://vimm.net/vault/639,23 KB,check
Phantom-Fighter,NES,https://vimm.net/vault/643,112 KB,check
Photon-The-Ultimate-Game-on-Planet-Earth,NES,https://vimm.net/vault/644,49 KB,check
Pictionary-The-Game-of-Video-Quick-Draw,NES,https://vimm.net/vault/646,77 KB,check
Pin-Bot,NES,https://vimm.net/vault/647,99 KB,check
Pinball,NES,https://vimm.net/vault/648,15 KB,check
Pinball--e-Reader-Edition-,NES,https://vimm.net/vault/76952,15 KB,check
Pinball--GameCube-Edition-,NES,https://vimm.net/vault/76953,15 KB,check
Pinball-Quest,NES,https://vimm.net/vault/649,105 KB,check
Pipe-Dream,NES,https://vimm.net/vault/650,30 KB,check
Pirates!,NES,https://vimm.net/vault/651,129 KB,check
Platoon,NES,https://vimm.net/vault/652,86 KB,check
Plummet-Challenge-Game-Mapper-2--Homebrew-,NES,https://vimm.net/vault/76970,54 KB,check
Popeye,NES,https://vimm.net/vault/653,16 KB,check
Power-Blade,NES,https://vimm.net/vault/655,119 KB,check
Power-Blade-2,NES,https://vimm.net/vault/656,143 KB,check
Power-Punch-II,NES,https://vimm.net/vault/657,184 KB,check
Predator,NES,https://vimm.net/vault/659,84 KB,check
Prince-of-Persia,NES,https://vimm.net/vault/662,69 KB,check
Princess-Tomato-in-the-Salad-Kingdom,NES,https://vimm.net/vault/663,184 KB,check
Princess-Tomato-in-the-Salad-Kingdom--Virtual-Console-,NES,https://vimm.net/vault/77002,184 KB,check
Princesstual-Orgy,NES,https://vimm.net/vault/660,118 KB,check
Pro-Sport-Hockey,NES,https://vimm.net/vault/664,121 KB,check
Pro-Wrestling,NES,https://vimm.net/vault/665,48 KB,check
